konfrontasi -2
pasir 2
tidak baik -2
kebohongan -1
salah -1
pemulihan hubungan 1
menjuntai -2
anti-Israel -2
tidak dibutuhkan -1
marah -2
kejutan 0
mengalah 2
kasar -2
ketidakpedulian -2
risiko -1
antara -2
dengan benar 2
bola keras -2
sangat menyebalkan -2
dengan nada cengeng -2
eklektik 2
meriah 2
bidah -2
trauma -2
menindas -2
menjiplak -2
jelek -2
afirmasi 2
lubang -2
beban -2
rekomendasi 2
tidak tepat -1
tidak efektif -1
membanjiri -2
mereka yang -2
akan 2
peringkat -2
nafsu birahi -2
apresiasi 2
mantra 0
kebal 2
ascendant 2
tidak puas -2
bergizi 1
mengaduk -2
atraksi 2
percaya diri 2
menindas -2
dengan puas -2
tidak stabil -1
berderak -2
prospek 1
kesal -2
miskin -1
lubang -1
norak -2
penjahat -2
hak istimewa 2
kesedihan -2
skeptisisme -2
tipuan -1
hegemoni -1
berkabut -1
dengan marah -2
membanjiri -1
mencerahkan 1
tidak sengaja -1
berlimpah 1
kepuasan diri 2
pembubaran -1
kegagalan -2
mengerikan -2
memanjakan 1
tidak sopan -2
akhirnya 0
titik 0
tidak disarankan -1
kekasaran -2
berlimpah 2
megah 2
pujian 2
tipu muslihat -2
menikmati 2
mendominasi -2
secara subversif -1
hambar -2
kasar -1
hina -2
sangat menyedihkan -2
perampasan -1
penderitaan -2
lulus -2
berfoya-foya -2
gila -2
memohon dengan sangat 0
parodi -2
ketegasan 1
kepalsuan -2
otonomi 1
tidak sehat -1
pembunuhan -1
sangat panas 2
bisa dimaafkan 2
penyakit kuning -2
tidak ada gunanya -1
menjijikkan -2
terkenal -2
oke 1
bercanda -2
penasaran 2
diinginkan 2
patah hati -2
korup -2
cukup 1
meningkat 0
dengan putus asa -2
rasa bersalah -2
mengakui -2
penaklukan kembali 2
sederhana -2
kemiskinan -2
gagal -1
bintang 2
asal-asalan -2
impedansi -2
pengakuan -2
bayi 0
kritik diri -2
kontraproduktif -2
kerugian -2
benar-benar 2
ketangkasan 1
benar-benar 0
pencegahan 1
kabur -1
jatuh -1
menenangkan 2
memberatkan -2
mengerikan -2
ambisius 1
upeti 2
manfaat 1
menawan 2
menggoda 2
penindasan -2
penyalahgunaan -1
samar-samar -2
teralihkan -2
Maaf 2
inovasi 1
lemah -1
merepotkan -2
ekstrimis -1
tidak sah -2
penilaian 0
impoten -2
kekudusan 2
mendidih -2
penyimpangan -2
menyimpang -2
ketidaksetujuan -2
menyedihkan -2
elit 1
gila-gilaan -2
sehat 1
tanpa malu-malu 2
kehancuran -1
mapan 1
pemaksaan -2
kurus kering -2
dapat dipercaya 2
berisik -1
menariknya 2
menguntungkan 2
dipertanyakan -2
tertawa -2
romantis 2
Tentara Salib 2
penalti -1
sensitif 1
jempol -1
menyedihkan -2
mandek -2
pelanggaran -2
lengkung -1
mewah 2
perbudakan -2
ofensif -2
suka memerintah -2
skeptis -2
dibuat-buat -2
kesejahteraan 2
menenangkan 2
tradisi 1
halangan -1
batu penjuru 2
membujuk -2
dengan penuh kepercayaan 2
menumpahkan -2
dicerca -2
mengungkapkan 0
rekonsiliasi 1
melelahkan -2
menjilat 2
kegembiraan 2
menginjak-injak -2
dijauhi -2
kurang ajar -2
hambatan -2
kohesif 1
dengan cerdik 2
sombong -2
penuh perhatian 2
disederhanakan 1
tidak terpikirkan -2
dengan memalukan -2
seragam 1
fraktur -1
tak terbatas 1
konten 1
obat 1
membedakan 1
tumbuh paling cepat 1
roti panggang 2
hukuman -1
jaminan 1
curang -2
ketidakmampuan -2
perbedaan pendapat -2
terobosan 2
berseru -2
keterlibatan -2
lupa -2
cuma-cuma -2
ketidakamanan -2
memekakkan telinga -2
rasa jijik -2
paling beruntung 2
kelincahan 1
bisa dibayangkan 2
memburuk -2
iri -2
relevan 1
menyenangkan 2
menakutkan 2
merendahkan -2
ikuti -2
antusiasme 2
munafik -2
menyedihkan -2
Lihat 0
bersemangat 2
fanatik -2
menyedihkan -2
abadi -1
keuntungan 1
tanpa batas -1
antek -2
pelecehan -2
mudah 1
lebih cemerlang dari 2
ultimatum -2
karya agung 2
menggiling -2
bunuh diri -1
bahaya -1
kegigihan -2
penerimaan 1
licik -2
menyebalkan -2
kebohongan -2
benar 2
melembutkan 2
muda 1
pelukan 2
kecanggungan -2
bintang 2
tidak memihak 1
sadar 0
ramping 1
sempurna 2
tergesa-gesa -2
berteriak-teriak 0
ceria 2
sangat menakjubkan 2
kekacauan -2
secara biadab -2
memfitnah -2
semoga 2
gembira 2
kanan 2
meskipun 0
konspirator -2
dengan lunak 1
acuh tak acuh -2
kecaman -2
dengan cermat -2
pembantaian -1
memecah belah -2
konsumsi -1
remaja 0
tidak manusiawi -2
heroik 2
peringatan -2
tidak ekonomis -1
muntah -1
baru lahir 0
perbedaan pendapat -2
kuat 1
berkilau 1
disiapkan 1
marah -2
tidak berguna -1
fatamorgana -2
mengedipkan mata 2
terpesona 2
mengebiri -2
ego-2
secara renggang -1
berteman 2
meremehkan -2
indikasi 0
fasih 1
penting 2
lebar 1
kekejaman -2
dengan penuh semangat 2
ketidakjujuran -2
pelanggaran -2
kesejahteraan 1
sangat tidak senonoh -2
perhatian -2
bertobat 2
longsoran -2
dengan tegas -2
komentator 0
belasungkawa -2
kesadaran 0
gosip -2
Oleh karena itu 0
penghinaan -2
ingin tahu 2
penindasan -2
apokaliptik -2
kerjasama 1
repot-repot -2
kaustik -2
tak terbatas 0
kejam -2
tidak berdaya -1
tidak efisien -1
bersemangat -2
banyak 0
toleran 1
jahat -2
membebaskan 1
tidak diragukan lagi 2
dengan murah hati 2
korup -2
sumpah 2
melorot -1
pembantaian -1
kekacauan -2
kedengkian -2
diserap 0
gagah 2
heroik 2
kemungkinan masuk akal 2
raksasa -2
bodoh -2
kikuk -2
manusia 2
rahmat 2
sangat buruk -2
mimpi 1
retorika -2
membingungkan -2
penyesalan -2
suka bertengkar -2
menakjubkan 2
radikalisasi -2
pernyataan 2
manik -2
dengan marah -2
mencolok -2
pelanggaran -1
tergantung 0
juara 1
pelaku kejahatan -2
mantel -2
akhirnya 0
tikus tanah -2
jahat -2
pembangkang -2
berjasa 2
tragis -2
menyelesaikan 1
mengatasi 2
kemakmuran 1
sentuh 0
pelanggar hukum -2
pelanggaran -1
gangguan -2
salah kaprah -2
sikap 0
terutama 2
prima 0
ketidakmungkinan -1
memang 0
bunuh diri -1
berani 2
peningkatan 2
melepuh -2
hukuman -1
gugup -2
menjadi kaya -2
orang asing -2
tidak terikat 1
bantuan 1
memfasilitasi 1
menghebohkan -2
menakjubkan 2
lumayan 0
kemarahan -2
penyederhanaan berlebihan -1
iritan -1
terhapus -2
tidak diragukan lagi 2
kagum -1
juga 0
sehat 2
orisinalitas 1
defensif -1
terserang -2
khawatir -2
berkolusi -2
dengan sangat menggoda 2
Kesenangan 2
penganiayaan -2
pengecualian -1
prospek 0
membingungkan -2
kecewa -2
merusak -1
keengganan -2
melampaui 2
tidak elegan -2
suaka 1
stabil 1
menjelek-jelekkan -2
tanpa ampun -2
mempercepat 2
bijaksana -1
janji 2
mengejutkan -2
yang penting 1
penyakit -1
ketidakmampuan -1
besarnya -2
sipil 1
penghancur hati -2
kelemahan -2
urgensi -2
merugikan -1
tidak kompatibel -1
cocok 2
mengatasi -2
keinginan 2
penaklukan kembali 2
celaka -2
kecil -2
singkat -2
menghalangi -1
membayangkan 1
lebih pintar 2
memacu 2
menyebar luas -2
tidak dapat dibenarkan -1
tukang omong -2
keraguan -2
terkemuka 1
kemurahan hati 2
ketidakadilan -2
selektif 1
provokasi -2
merebut kembali 1
ketidakmungkinan -2
kesalahan -2
sangat 2
kekecewaan -2
berhalusinasi -2
utama 0
mengerti 2
pengakuan -2
bersyukur 2
menggerogoti -1
dengan panik -2
bencana alam -2
puncak 2
dendam -2
gila -2
keanggunan 2
tampak 0
pelanggaran -1
cantik 2
dengan ramah 2
kecewa -2
secara astronomis 0
tampilan 0
peningkatan 1
pendukung 2
sampah -2
eliminasi -1
vitalitas 2
merosot -2
butuh 0
divergen -1
mencemari -1
suam-suam kuku -2
pilar 2
menengahi 1
menari 1
agung 2
rel -2
tidak dapat dibenarkan -2
bersemangat 2
aspirasi 2
mendorong 1
cemberut -2
pengecut -2
tidak jujur ​​-2
prestise 2
tidak curiga -2
bodoh -2
membanggakan 0
runtuh -1
kejengkelan -2
yang tidak diunggulkan -2
kesesatan -2
profan -2
keluhan -2
keluhan -2
menyedihkan -2
tidak jelas -1
dengan tajam 2
kebenaran 2
melemahkan -2
segera -2
warisan 0
garis pertempuran -2
paling menyeramkan -2
sangat mencolok -2
secara radikal -2
berkilauan 2
terasa 0
kereta luncur -2
kesulitan -1
pelanggaran -2
tidak substansial -2
tanda bahaya -1
mengerikan -2
seperti -2
mengerikan -2
divisi -1
cahaya 2
terkutuk -2
Penghancur -2
pengakuan 1
berpuas diri -2
bermewah-mewahan 1
mudah berubah -2
berang-berang -2
mengalahkan -1
reformasi 1
partisan -2
kemacetan -1
tajam -1
dengan ahli 2
ketakutan 2
tidak dapat dipertahankan -2
kiasan 0
pukulan -2
pelanggaran -1
dengan riuh -2
perbesar 1
tokoh 1
urat syaraf -2
luar biasa 2
ketidakakuratan -1
hormat 2
tak terbantahkan 2
tidak bersalah 2
mendiskreditkan -2
salah mengartikan -2
menyangkal -2
pemaksa -2
sangat bagus 2
argumen -1
lebih tangguh 2
damai 2
ikan sebelah -2
meninggikan 2
terkenal -2
kenakalan -1
dibanjiri -1
secara humor 2
rendah hati 2
bertanggung jawab 1
tidak masuk akal -2
putus asa -2
uang receh -2
harapan 0
putus asa -2
kesenangan 2
pengkhawatir -2
tak terhapuskan 2
fasih 2
malu -2
bertahan hidup 1
agitasi -2
tidak efektif -1
berpuas diri -2
luar biasa 2
nyaman 1
berpura-pura -2
menstabilkan 1
bersahaja 2
konklusif 1
menyindir -2
tak dapat ditebus -2
meningkatkan 1
radikalisasi -2
mentolerir 1
penghinaan -2
kepahitan -2
menakutkan -2
terkenal 1
salah -2
terkilir -1
lebih baik 2
boros 2
boneka -2
dominasi -1
Mitos -2
anti-Amerika -2
menang -2
melanggar -1
persetujuan 1
perlu 0
terasing -2
rasa malu -2
takut -2
kebuntuan -2
sayang 2
kemunduran -1
tidak setia -2
kehancuran -1
tegas 2
kagum 2
jaminan 1
postur 0
keraguan 2
berkelap-kelip 2
rumor -2
kelas atas 1
dengan penuh keinginan 0
cantik 2
membuat marah -2
tak terhitung banyaknya 0
mengkhawatirkan -2
pembual -2
pengaruh 0
tindakan keras -1
mendukung 2
pendalaman -2
ketidakjelasan -2
kesenangan 2
penuh perhatian 2
ledakan -2
dengan nada menegur -2
adil 1
pengkhianat -2
dengan sengit -2
dengan bijaksana 2
pujian 2
menyerah -1
peningkatan 2
penipuan -1
tanpa pertimbangan -2
ke 2
berbasis luas 0
rasa 1
kebebasan 1
tidak bisa dipindahkan -2
penegasan kembali 1
aduk 0
salah -2
kesalahan -2
manifes 2
kanker -1
mencemari -1
simpatisan 2
sah 1
binasa -2
suam-suam kuku -1
akal budi 2
gangguan -2
cambuk -2
parodi -2
kesopanan 1
dengan cekatan 1
mengaku -2
mudah 1
perkampungan -1
mengerikan -2
memalukan -2
menarik 2
terhormat 2
didirikan 1
mencari 0
sudut pandang 0
pembual -2
keserakahan -2
dengan meremehkan -2
tidak puas -2
ofensif -1
egaliter 1
menggelikan -2
dengan gembira 2
kejahatan -2
memasak -2
diampuni 2
tanda bahaya -1
meremehkan -2
takut -2
kebebasan 2
pelukan 2
jelas 2
mengejek -2
berlama-lama -2
mengeluarkan -1
mengerikan -2
membebaskan 2
orang buangan -2
tidak bergerak -1
kuburan -2
batalkan -1
ketidakadilan -2
ketidakteraturan -1
renyah 1
menggeram -1
tidak bermartabat -2
tiran -2
menggetarkan 2
asam -1
dasar 1
krisis -1
pendidikan 1
tenggelam -1
rasisme -1
kesan 1
tidak masuk akal -2
pakar 2
mengejutkan -2
antisosial -2
membayar kembali 2
kelesuan -2
berharga 2
kesalahan -2
hidup 2
merasa 0
hasutan -1
kasar -1
fiksi -1
tenang 0
salah -2
pengawasan 0
orang suci 2
mendukung 1
tidak menyenangkan -2
mudah menguap -1
mendidih -2
cubitan -1
tidak percaya -2
tidak tepat waktu -2
independen 1
membenci -2
kekaguman 2
mengerikan -2
jari terentang 0
saran 1
kembali 1
cemberut -2
delusi -2
kasar -1
membenci -2
manfaat 1
jelas 0
spekulasi 0
tidak dapat diandalkan -2
menyiksa -2
menyanjung 2
perbedaan pendapat -2
tidak akurat -2
memberdayakan 1
aib -2
dapat dipercaya 2
kebingungan -2
preferensi 2
tidak relevan -2
konyol -2
profan -2
sangat membuat frustasi -2
dapat diverifikasi 1
siapa -1
penipuan -2
kesulitan -2
merugikan -2
sangat gembira 2
kebiadaban -2
kebingungan -2
khawatir -2
peluruhan -2
menyarankan 1
gua -1
bertahan 2
paranoid-2
penghinaan -2
dengan sungguh-sungguh 2
akord 1
gemuruh -2
membingungkan -2
penjahat -1
merosot -2
wakil -2
tipu daya -2
dipalsukan -2
pelayat -2
regresi -1
mendakwa -2
tidak menyenangkan -2
menasihati -2
menodai -2
malu -2
kebijaksanaan 2
bergulat -2
menjijikkan -2
menerima 1
rapi 2
skandal -2
gelisah -1
barbar -2
menandakan 1
dengan rendah hati 2
kemarahan -2
sejujurnya 2
mudah gugup -2
gelap -1
dengan sangat keras -2
waspada 1
menolak-2
tajam -1
lezat 2
mementingkan diri sendiri -2
lembek -2
ya 0
menerangi 2
biasa 1
bias-2
pikiran -1
sembrono -2
maksimalkan 2
konspirator -2
secara luas 0
aktif 1
berlimpah 1
tuduhan -2
serangan gencar -1
dahsyat -2
sikap 0
menyedihkan -2
legalistik 0
kapak -2
kecerobohan -2
bergengsi 1
prospek 1
ekstremisme -1
kepahitan -2
seksi 2
bersifat mengungkap 0
tidak menghargai -2
dipahami 2
altruistik 2
teliti 2
tenggelam -1
tak bercacat 2
mengancam -1
terkejut -2
asal-asalan -2
enggan -2
ancaman -1
penghambatan -1
tidak fleksibel -2
tidak dapat diperbaiki -2
kekuatan 0
rapuh -1
ceroboh -2
sangat dalam 0
mengigau -2
suci -2
anehnya -2
mengkilap 2
degradasi -2
dingin -1
terkutuk -2
tidak substansial -2
luhur 2
relevan 1
mempermanis 1
sensasional 2
kegagalan -1
sangat baik 2
disempurnakan 1
rindu 2
menipu -2
diplomasi 0
menyilaukan -2
menggelitik 1
sialan-2
ketegasan 1
tidak dapat ditoleransi -2
istana 2
posisi 0
membuat mual -1
mewah 2
fasisme -2
sangat 0
rajin 2
karikatur -2
permintaan 2
impoten -2
tidak ahli -1
panik -2
meningkatkan 1
bisa dimenangkan 2
realis 2
redundansi -1
pemenuhan 1
tahan -1
bertahan 2
praktis 2
mendesak -1
sukarela 1
kebanggaan 2
hal remeh -1
peperangan -1
pulau -1
kemenangan 2
menjijikkan -2
dapat diatur 1
suci -2
keunggulan 2
tanpa salah 2
tertarik 1
sama saja dengan 0
tak tergoyahkan 2
pendukung 2
pahit -2
dengan agresif -2
kemenangan 1
kemungkinan 0
teman 1
mengerikan -2
mendukung 2
kesan 1
dengan penuh semangat 2
represif -1
posisi 0
membayangi -1
cacat -1
pemerasan -2
pengkhianatan -2
kecewa -2
ruang bawah tanah -2
membatu -2
sebenarnya 0
mohon 2
tidak terdefinisi -1
tulang punggung 1
diam-diam -1
secara terbuka 1
sayangnya -2
karya agung 2
tidak baik hati -2
cepat 1
ketabahan 2
pemborosan -1
meresahkan -2
kebahagiaan 2
ketidaksetiaan -2
kamu tinggal 1
sengaja 2
penjarahan -2
tak dapat diubah -2
ramping 1
sangat memukau 2
membingungkan -2
putus asa -2
luar biasa 2
irisan -1
tak tertembus 2
kesalahan -1
lapisan gula -2
pesimis -2
kagum 2
kebajikan 2
terpesona 2
tidak meyakinkan -1
takhayul -2
membunuh -1
kesejahteraan 1
setuju 2
tidak dapat disangkal 0
pengadilan 2
lebih menyeramkan -2
senyum 2
aduk 0
harga diri 2
mahal -1
menghindar 2
penyergapan -1
tenang 1
aman 1
tidak terampil -1
memusnahkan -2
menghina -2
ngelantur -2
ya 2
permen -2
kilatan -1
menakutkan -2
batu penjuru 2
musuh bebuyutan -2
tamparan -2
kutukan -2
celaan -2
disukai 2
bersikeras 2
superlatif 2
tidak setuju -2
dengan mudah 2
luar biasa 2
menjerit -2
Prinsip 1
lebih buruk -2
pengaruh 2
sibuk -1
beban -2
sangat buruk -2
gelisah -2
secara berlebihan 2
siksaan -2
dengan elegan 2
mengintimidasi -1
keterbukaan 1
perasaan 0
pesta pora -2
sangat menyedihkan -2
neraka -2
teguran -2
memuliakan 2
menurunkan -2
mungkin 1
membagi -1
dengan putus asa -2
mencela -2
penundukan -1
berjiwa wirausaha 1
pemusnahan -2
ketat -1
sesat -2
dengan kejam -2
riuh -2
sempurna 2
awan -2
meragukan -2
memalsukan -2
bersemangat 2
efektif 1
kontroversial -2
selebriti 1
idealnya 2
pemerintahan -2
dengan baik 2
orang gila -2
malas -2
dengan agresif -2
limbah -1
mencekik -1
dengan sangat indah 2
keragu-raguan -2
merusak -1
ketidakpuasan -2
tidak puas -2
keunggulan 2
ketidakberpihakan 1
tidak terhormat -2
antipeluru -2
eksploitasi -2
tidak memuaskan -2
keberanian 2
tidak kompeten -2
aneh -2
cemberut -2
dengan tidak hormat -2
banding 1
menghormati 2
terhormat 2
luar biasa 2
menggigit -2
kecemasan -2
malu -2
hasutan -1
secara objektif 1
stigma-2
perlu 1
kewarasan 2
merengek -2
tangguh 1
langka -1
bonusnya 1
lirik 2
menggulingkan -1
tidak menyenangkan -2
kefasihan 2
membosankan -1
wabah -1
kebosanan -2
ketidakkonsistenan -1
cengeng -2
sindrom -1
kembali 1
pemuja 2
tidak sopan -2
preseden 1
lalai -2
kemegahan 2
impunitas -1
bersalah -2
lendir -2
masalah -2
hati-hati 1
dilapisi gula -2
cemberut -2
mengucilkan -2
mencolok -1
merebut -1
kilauan 2
kasar -2
memikat 2
menghormati 1
berlimpah 2
terpesona 2
bersemangat 2
diremehkan -2
merusak -1
kritik -2
banding 1
tak tergantikan -2
menguntungkan 2
singkat -1
nyaman 1
terlepas dari apapun 0
secara luar biasa 2
kekecewaan -2
memfitnah -2
sembarangan -2
tidak bahagia -2
tidak stabil -1
murah hati 2
membuat -1
tidak bisa dimaafkan -2
pencegah -2
tidak mungkin -1
asam -2
pengecut -2
kebingungan -1
dengan sedih -2
tidak etis -2
ketidaksenonohan -2
instruktif 1
palsu -2
tidak setia -2
berisik -2
bersukacita 2
jijik -2
buritan -2
inovatif 1
impunitas -1
lanjutkan 1
membenci -2
mempesona 2
kecurigaan -2
membenci -2
terkenal 0
kesalahan -2
kesal -2
batasi -1
kesal -2
jijik -2
klik -1
tidak nyaman -2
dimuka 1
perselisihan -2
tuduhan -2
anti-Israel -2
menipu -2
menawan 2
rendah diri -2
penyiksaan -1
terlambat -1
Masalah -1
mencemooh -2
persisten 1
subur 2
menggoda 1
harta karun 2
penipu -2
tidak dibatasi 1
ketidakabsahan -2
keluasan 0
improvisasi 2
saingan -1
mengganggu -2
penyerbuan -1
ketenangan 1
dengan lesu -2
dibayar rendah -1
kehebatan 2
tidak berharga -2
dilema -1
besar -1
sensasional 2
cekatan 2
cukup 1
tersesat -1
sedikit -2
penurunan versi -1
beruntung 2
kesalahan -1
tempat berlindung 1
bermartabat 2
implikasi -1
terbalik -1
diledakkan -2
tercengang -2
mendalam 2
melelahkan -2
redup -1
beralasan 1
suram -2
biasa-biasa saja -2
permusuhan -2
lucu 2
penipuan -2
rumor -2
bahaya -2
paling terkenal 2
lesu -2
mengembalikan 1
budak -2
sangat 2
tipuan -2
kekerasan -1
sangat mahal -2
bertentangan -2
efisien 1
rusa muda 0
dengan sedih -2
bercahaya 2
tutup -1
menakut-nakuti -2
daya ungkit 1
membara -2
penyiksaan -1
berkembang 2
menyimpang -1
goncangan -1
dikagumi 2
berlebihan -2
membingungkan -2
segera 0
fiksi -1
membenci -2
satu sisi -2
torrent-2
terpengaruh 0
keuntungan 1
dengan kagum 2
ketidakakuratan -1
kemudahan 1
udara -1
arti 1
elektrifikasi 2
mencapai 1
bersimpati -2
gaya -2
mencerahkan 1
getah -2
teguran -2
keganjilan -2
saran 1
mulia 2
diabaikan -1
apatis -2
kepercayaan 1
bencana -2
efusif 2
merayakan 2
tak kenal ampun -2
kekejian -2
pemboman -2
kecemasan -2
ekstrimis -1
mengerikan -2
lelucon 2
cekatan 2
sempurna 2
kedua -1
kepercayaan diri 2
abaikan -1
bangkrut -1
ketidakpercayaan -2
butuh 0
lucu 2
kutukan -2
keadilan 1
misalkan 0
mudah gugup -2
mengobarkan -2
kerangka -2
menakjubkan 2
waspada -2
berbintik -1
kamu 1
Lihat 0
pembukaan 2
memalukan -2
korupsi -2
idola 2
kelalaian -1
tidak patuh -2
menjijikkan -2
penghormatan 2
pembatasan -1
lebih jelas 2
menyentuh 0
iri hati -2
pemarah -2
otak 2
jam	-1
kegigihan 1
tak terduga -1
skandal -1
melarang -2
perasaan 0
jernih 2
dengan khawatir -2
teka-teki -2
ruang bawah tanah -2
firasat 0
bisa dilaksanakan 1
aib -2
sangat mengkhawatirkan -2
tak kenal lelah -2
kesalahpahaman -2
kehancuran -1
belum pernah terjadi sebelumnya -2
sifat suka berperang -2
jelas 2
menggairahkan 2
solidaritas 2
pejalan kaki -1
pembohong -2
bakat 1
vokal 0
perusahaan 0
umpan -2
sensasi 2
menyenangkan 2
bertentangan -2
tak tertahankan -2
sayang 1
rahasia -1
malaikat 1
pelanggaran hukum -1
beracun -1
primitif -1
tidak percaya -2
menyeramkan -2
diskriminasi -1
bencana -2
rata-rata -2
liberalis 1
rajin 1
keajaiban 2
meskipun -1
komentar 0
menegakkan 2
terang-terangan -2
definitif 1
tajam -2
efusi 2
besar 0
keuntungan 1
tekanan -2
tidak bijaksana -2
tugas 0
mengerikan -2
kebodohan -2
mengecewakan -2
membongkar -1
dapat dicapai 1
Kompetensi 1
polusi -1
neraka -2
sindiran -2
luar biasa 2
bergema 1
ide 0
tidak diragukan lagi 2
dengan tidak tulus -2
tidak ada -2
membersihkan 1
tak kenal lelah -2
berdiri 0
menghancurkan -2
persetujuan 1
di bawah standar -1
penampilan 0
keandalan 1
kekhawatiran -2
perlindungan 2
kemarahan -2
jujur ​​2
kemiringan 2
mohon -2
pemecah masalah 0
miskin -1
secara tajam -2
sinisme -2
kambuh -1
kebebasan 1
mengeluarkan isi perut -2
patah hati -2
oportunistik -1
ekstremisme -1
berkurang -1
sah 1
celah -2
tidak menyenangkan -2
puitis 2
kegelisahan -2
tanpa ampun -2
kontribusi 1
mengedipkan mata 2
kengerian -2
sampah -1
pelanggaran hukum -2
peringatan -2
pendapat 0
tidak dapat dipercaya -2
berprestasi 2
fanatik -2
sepenuhnya 0
bersifat mendamaikan 2
menakutkan -2
tidak konstan -2
tidak tahu malu 2
curiga -2
kesalahan -2
mendominasi -2
mematikan -1
orang yang suka ikut campur -2
asap -2
bangga 2
memenuhi syarat 1
besar 1
yatim piatu -1
mencengangkan 2
erangan -2
malu-malu -2
animasi 1
silang -2
jantan 2
kekurangan -2
terkesiap -2
malapetaka -2
tampaknya 0
fatalistik -2
jadi 0
beruntung 2
keterlaluan -2
kutukan -2
kecil -2
mengeras -1
lelah -2
pecundang -1
pro-Beijing 2
indikatif 0
konflik -1
ambivalen -2
wajib 2
sekarat -2
sayang 2
secara licik -2
perbaikan 1
melelahkan -1
tidak bermoral -2
bahaya -2
liberalisme 1
pasifis 2
kepatuhan 2
teror -2
dibutuhkan 0
penurunan -1
pintar 2
keheranan 2
sangat-2
permusuhan -1
memuaskan 2
orang yang tidak cocok -2
mencela -2
dapat dihukum -1
kebetulan 2
keinginan 2
cukup 1
bulu -2
dikelola dengan baik 2
bersuara lembut 1
tidak adil -2
tidak peka -2
sok suci -2
tidak senonoh -2
mencela -2
tolak -1
Alasan 1
sekutu semu 2
nanti -2
mencibir -2
terbuka 0
pendiam -2
jasa 2
menjijikkan -2
kehilangan -1
berpikir 0
dengan jijik -2
tidak dapat diperbaiki -2
mengalahkan 2
keburukan -2
tersenyum 2
tidak puas -2
tindakan pencegahan 2
nyanyian 0
cemburu -2
perayaan 2
penegasan kembali 1
kekhawatiran -2
kemungkinan 0
tulus 2
penjahat -2
ketidakpatuhan -2
aneh -1
merepotkan -2
ekstrim -1
penolakan -2
ajaib 2
mengamuk -2
tidak disarankan -1
pemberontak -2
sakit -2
dengan sepenuh hati 2
secara berbahaya -1
secara paradoks -2
melenyapkan -2
kegelisahan -2
sangat dilarang -1
tanpa kekerasan 1
sandera -1
kelucuan 2
medan perang -2
sangat -2
eksploitasi -2
pertobatan 2
sesuai dengan 1
riang 2
dendam -2
diakui 2
deviasi -1
cekatan 2
orang bodoh -2
kelaparan -1
terkulai -1
tentatif -1
pahit -2
tak gentar 2
inferensi 0
kuat -1
lucu -2
perasaan 0
malu-malu -2
menyalahkan -2
tidak memihak 1
mempesona 2
Wahyu 1
sembunyikan -2
sempurna 2
amnesti 1
gelandangan -2
goncangan -2
pelabuhan -1
pengaturan -2
mengancam jiwa -1
kritikus -2
beruntung 2
bau busuk -2
menyerah -1
tidak didukung -1
terus terang 0
memukul -1
dapat dibenarkan 2
ekstasi 2
intensif 0
manipulator -2
ekstrim -2
berusaha 2
sikap 0
cacat -1
malang -2
bisa dibayangkan 2
iluminati 2
kebebasan 1
tender 1
terasing -1
rapi 1
mengganggu -2
proaktif 2
kecewa -2
memfitnah -2
lebih cabul-2
lambasta -2
degenerasi -2
kesan yang mengesankan 2
selain 0
sangat mengganggu -2
dengan berani 2
memberi pujian 2
cahaya 2
daya tarik 2
menyelinap -1
menyebalkan -2
stimulan 1
menguntungkan 2
menggigit -2
keramahan 2
kejahatan -2
terpadu 0
antitesis -2
hantu -2
tidak terhormat -2
aneh -2
membedakan 2
keangkuhan -2
sakit -1
tidak jujur ​​-2
seperti perang -2
pemalu -2
meremehkan -2
kemajuan 1
bekas luka -2
menembus 2
polarisasi -2
rewel -2
tidak mampu -2
putus asa -2
berhati singa 2
banyak akal 2
mewah 2
meremehkan 2
mengerikan -2
kali -2
fantastis -2
gesper -1
paling banyak 0
mengejek -2
ketidakcukupan -1
tak terbayangkan -2
membongkar -2
tidak teratur -2
compang-camping -2
perdebatan -2
virulen -2
sedih sekali -2
meratap -2
jelas 2
berdiri 0
mementingkan diri sendiri -2
melemah -2
virulensi -2
bla-2
tanpa penyesalan -2
kasihan -2
proaktif 2
diktator -1
permen -2
bawaan 0
mengancam -1
prestasi 1
berbahaya -1
tradisional 1
berkilau 2
melibatkan -2
rasisme -1
dengan tergesa-gesa -2
menakjubkan 2
berarti 0
tidak bersemangat -2
dengan bodohnya -2
tidak tepat -2
sedang booming 1
membahayakan -2
beku -1
kerusakan -1
meremehkan -2
membuang -1
bau -2
tidak manusiawi -2
keinginan 2
dikelola dengan baik 2
sanguin 2
konsol 1
sia-sia -2
kecurigaan -1
tidak sah -1
merampas -2
induk -2
kerusakan -1
persetujuan 2
jaminan 1
pemboman -2
dewasa 1
keributan -2
moralitas 2
kelumpuhan -1
kesalahpahaman -2
semuanya 0
ironi -2
pelecehan -2
menjijikkan -2
jahat -2
roh 1
menarik kembali -2
Penghancur -2
rasul 2
garis keras -1
mengesankan 2
memalsukan -2
untuk 1
muntah -1
sangat luar biasa -2
penyakit -1
kesal -2
berumur pendek -1
kurang perhatian -2
fiksi -1
dengan senang hati 2
rentan 2
menghalangi -1
aktivis 0
kredibel 2
aklamasi 2
dengan sangat tinggi 2
melarang -1
mangle -2
lebih jelas 2
menggoda 2
menyentuh hati 2
segera 0
penganiayaan -2
luar biasa 2
keyakinan 1
untungnya 2
